,x,y,inertia,area
107,,,,0.0
108,0.5365714285714286,0.8713809523809525,0.5048179297850924,0.0004897959183673469
109,,,,0.0
110,0.2855004205214466,0.6900853057791662,1.1485858498996868,0.019412244897959185
111,0.06935392535392536,0.5907387387387387,1.010404210275107,0.004530612244897959
112,0.4035550708833152,0.8996728462377317,0.6285808371896634,0.0010693877551020408
113,0.7541635338345865,0.3059304511278195,1.0261301401525809,0.0024816326530612246
114,,,,0.0
115,0.5525483059465824,0.41743831290477973,1.2557410909314823,0.04357551020408163
116,0.8996428571428572,0.7285714285714285,0.45131457323450724,6.530612244897959e-05
117,0.9657142857142857,0.8175683890577508,0.7088908602485217,0.0003836734693877551
118,0.714304252114471,0.7312617309697602,1.1189376198663226,0.01006530612244898
119,,,,0.0
120,0.16764950166112957,0.8181893687707641,0.9654010328219129,0.0028081632653061224
121,0.5432467532467532,0.162007992007992,1.0445033706019022,0.0023346938775510202
122,0.30742857142857144,0.1262857142857143,0.09648549845151194,4.0816326530612245e-05
123,0.5671565574791381,0.20565450242869596,1.0908170236275967,0.00936326530612245
124,0.1494665085951393,0.45782454060462363,1.0574204164336005,0.00393469387755102
125,0.20232142857142857,0.6776648351648352,1.0213368697932108,0.0016979591836734694
126,0.43126623376623374,0.27116883116883117,0.8385749765418238,0.0007183673469387755
127,0.15155202821869487,0.15077601410934746,0.9927814178827499,0.0013224489795918368
128,,,,0.0
129,0.7129992673992674,0.30774652014652015,1.1257451747952432,0.015918367346938776
130,0.31115012858029617,0.5257533031834708,1.1840455379366326,0.013151020408163265
131,,,,0.0
132,,,,0.0
133,0.05092436974789916,0.18453781512605044,0.4413801181535543,0.0004163265306122449
134,,,,0.0
135,0.2948370469448341,0.7005480703356931,1.2206435075068272,0.035746938775510204
136,0.5113673742589405,0.7384509466437177,1.0639008753773895,0.00609795918367347
137,,,,0.0
138,0.5603236151603499,0.8133994169096209,1.0784556012573798,0.008
139,0.6656493506493506,0.7185714285714285,0.6138241503173564,0.00035918367346938774
140,,,,0.0
141,,,,0.0
142,,,,0.0
143,0.21428571428571427,0.6251278852152214,0.9223579448932574,0.003738775510204082
144,,,,0.0
145,,,,0.0
146,0.2527327592551704,0.3611790682269817,1.1515659101156106,0.015844897959183674
147,0.2756808496689176,0.6163521930112109,1.209286520445812,0.017787755102040816
148,,,,0.0
149,,,,0.0
150,,,,0.0
151,,,,0.0
152,,,,0.0
153,0.30198473282442745,0.07112322791712104,0.7989007648119347,0.0032081632653061225
154,0.14178746376087173,0.3729601119664101,1.0765080113107908,0.01166530612244898
155,0.8514819759679573,0.32897196261682243,1.0013224431737602,0.001746938775510204
156,0.5055471124620061,0.9064589665653495,0.6346748274634355,0.0015346938775510203
157,0.8327822398700478,0.24600667809764462,1.1624157074853472,0.012922448979591836
158,0.6574557331958054,0.4789032147154891,1.0879141405400905,0.006783673469387755
159,0.36893949044585983,0.2685350318471338,1.1886111241118327,0.05126530612244898
160,0.528200453767464,0.41902081757751863,1.1864241169387015,0.02929795918367347
161,,,,0.0
162,0.498951166538219,0.4046065998738878,1.236242558410455,0.033289795918367344
163,0.36493506493506495,0.6153246753246754,0.2232689496814898,8.979591836734694e-05
164,,,,0.0
165,,,,0.0
166,,,,0.0
167,,,,0.0
168,0.644692218350755,0.18675958188153308,0.6518726721951349,0.0010040816326530612
169,0.4414666965687374,0.568226059654631,1.1096094192090662,0.0052
170,0.5341836734693878,0.4816836734693878,0.811761044222438,0.00045714285714285713
171,0.46263296605594895,0.37894198710824634,1.222284131709554,0.0367265306122449
172,0.5684744268077602,0.2573236331569665,0.9646906883034028,0.005289795918367347
173,0.5845468509984639,0.9099818461108784,0.9618616497851625,0.008351020408163266
174,,,,0.0
175,0.7484495387195974,0.18379088621750073,1.1143966299093542,0.02085714285714286
176,,,,0.0
177,0.722205547112462,0.34918123100303955,1.1231662750753115,0.012277551020408162
178,0.6112631770265358,0.3326981097782624,1.237114207009517,0.02566530612244898
179,,,,0.0
180,0.3897120647259459,0.4987483144284921,1.079376291507936,0.01470204081632653
181,,,,0.0
182,0.5213157894736842,0.1862406015037594,0.7978207907097911,0.0024816326530612246
183,0.17714285714285713,0.39571428571428574,0.11201619480188835,3.265306122448979e-05
184,,,,0.0
185,0.31229591836734694,0.3562390670553936,0.8970064492026849,0.0032
186,0.246492673992674,0.7482326007326008,0.9953924325520341,0.002546938775510204
187,0.46676522978268614,0.7503420021375133,0.9137955160088937,0.006546938775510204
188,0.34313507504168983,0.7972762645914396,0.9852121899505852,0.0020979591836734696
189,,,,0.0
190,0.22463965296263436,0.7447237832331001,1.0634696027137998,0.03548571428571429
191,0.2732450455527379,0.22751009674086597,1.0647641634585594,0.012416326530612245
192,0.047142857142857146,0.13285714285714287,0.43041413495936826,1.6326530612244897e-05
193,0.9227607142857143,0.18141785714285716,0.9058695295267879,0.006530612244897959
194,0.7791666666666666,0.1758333333333333,0.5475138587136658,0.0005877551020408164
195,0.7539809523809523,0.7317333333333333,0.7294385089605592,0.0006122448979591836
196,0.8310714285714286,0.9375,0.15849683535031367,6.530612244897959e-05
197,,,,0.0
198,0.16217708568419467,0.2879786353720003,1.1584364412526822,0.01550204081632653
199,0.6224850076177509,0.6992965736328568,1.1591664209058494,0.035975510204081636
200,0.3225988700564972,0.27631961259079907,1.0068087203683669,0.0014448979591836736
201,,,,0.0
202,,,,0.0
203,0.34741824440619623,0.6681927710843374,0.7983570660137006,0.0013551020408163266
204,0.7472719819635172,0.6740602582496413,0.996917850628531,0.005689795918367347
205,,,,0.0
206,0.1617945984363895,0.8033333333333333,0.9903513158624375,0.013126530612244898
207,0.3347423887587822,0.6521545667447307,0.9588840114662013,0.0019918367346938777
208,0.36601328903654484,0.16919791172282866,1.0816663137677816,0.004914285714285714
209,0.7058996293128029,0.10996007984031936,1.04511301789393,0.008179591836734694
210,0.6811541168191414,0.07370865587614356,0.9254719650362332,0.0016571428571428572
211,,,,0.0
212,,,,0.0
213,,,,0.0
214,,,,0.0
215,,,,0.0
216,0.24699360341151386,0.8290831556503198,0.5601570556473158,0.0005469387755102041
217,0.6146150767999508,0.5120109582294456,1.2552767968348857,0.037885714285714286
218,0.19506894649751794,0.15093215664644236,0.9343753392249617,0.004228571428571429
219,,,,0.0
220,0.24390622710622709,0.8523809523809524,1.0077351776128756,0.007959183673469388
221,,,,0.0
222,0.6793515704154002,0.6993920972644377,0.9530901873165369,0.0011510204081632653
223,0.7313136288998358,0.13256431308155445,1.0287399665523473,0.008522448979591837
224,,,,0.0
225,0.21310518310518312,0.6596677196677196,1.1446136747009032,0.01993469387755102
226,0.9291587854654056,0.5790268790443006,1.0928036524932125,0.009371428571428572
227,,,,0.0
228,0.3468077601410935,0.37523809523809526,1.0647560485852843,0.0033061224489795917
229,0.10597402597402598,0.11417439703153988,0.563688470470521,0.0006285714285714285
230,0.6962231759656653,0.36165353959345375,1.1622801875963034,0.024726530612244897
231,0.4812418859759473,0.20544557942937655,1.0850104825344777,0.023175510204081633
232,,,,0.0
233,0.705476290139329,0.8614088381271303,1.0906399582558266,0.01950204081632653
234,0.575391961798647,0.5834381217668125,1.0126074666304674,0.002930612244897959
235,0.8552954635893354,0.8004715479506567,1.0676765423660015,0.023444897959183673
236,,,,0.0
237,0.5876699770817418,0.2917799847211612,0.9450195972209919,0.004579591836734694
238,0.6112935323383085,0.7408884150675196,1.095583100749899,0.0032816326530612245
239,0.8721978021978022,0.847978021978022,0.6920449651402827,0.0010612244897959184
240,0.09024303497332543,0.5160403082394784,0.8560074619464243,0.00196734693877551
241,,,,0.0
242,0.39086230876216965,0.38235048678720446,0.9491702512171861,0.011738775510204082
243,0.836961819658814,0.7812162005338285,1.0686483793458648,0.010048979591836735
244,0.5226378312519038,0.6681632653061225,1.079747299729981,0.0038285714285714286
245,0.19418435223313274,0.46950269242952164,1.0635900082763068,0.0036816326530612247
246,0.5218249986216023,0.5556949881457793,1.2034757784003522,0.021151020408163267
247,,,,0.0
248,0.8344029304029305,0.13290842490842492,0.903365454362687,0.0015918367346938775
249,0.3171428571428571,0.28,,8.163265306122448e-06
250,,,,0.0
251,0.4410871202611097,0.6525809691187547,1.17087854531066,0.009289795918367347
252,0.4488453276047261,0.7922448979591836,1.149688422799067,0.01302857142857143
253,,,,0.0
254,0.5061904761904762,0.62,0.21134288672539123,4.89795918367347e-05
255,0.6444342037890425,0.8223143881208398,1.0167553661723354,0.002277551020408163
256,,,,0.0
257,0.3103237156931738,0.3632359840487919,1.0814870596144164,0.019885714285714284
258,0.7824979457682827,0.30767695738936496,1.0623969758525316,0.009934693877551021
259,0.6311133004926108,0.15950738916256157,0.7128057583936784,0.0023673469387755102
260,0.7202294893861159,0.8023522662076878,0.9948493187246906,0.0020326530612244896
261,,,,0.0
262,,,,0.0
263,0.6485983827493261,0.8216801437556155,0.9240655839734513,0.002595918367346939
264,0.8113451015550129,0.20535072804278603,1.14357191955104,0.03772244897959184
265,,,,0.0
266,0.6981777974347634,0.095718708536046,0.8846550610516004,0.002636734693877551
267,,,,0.0
268,,,,0.0
269,0.44952380952380955,0.9476825396825396,0.6746881951453898,0.0003673469387755102
270,,,,0.0
271,0.4586405270769725,0.3036220472440945,1.1401237425132043,0.014514285714285714
272,0.616734693877551,0.3627405247813411,0.5407112365439091,0.0008
273,0.9252571428571428,0.2642122448979592,0.9079534587846456,0.002857142857142857
274,0.6473421926910299,0.672358803986711,0.5420552083608052,0.0007020408163265306
275,0.5434826172764536,0.3833945650523759,1.0993741367699705,0.007681632653061225
276,0.459245075079212,0.51271525003444,1.101975061067471,0.00846530612244898
277,0.7093528693528693,0.29064713064713066,0.8608275289375502,0.0009551020408163265
278,,,,0.0
279,0.39331398013750957,0.6880947288006112,0.9990670273987186,0.0076326530612244895
280,0.30453125,0.5551116071428571,1.047333032548292,0.0041795918367346935
281,,,,0.0
282,0.0974399456752398,0.7044461420932009,1.0877642614663232,0.013738775510204082
283,0.9405357142857143,0.8991071428571429,0.6556691421537922,0.00013061224489795917
284,0.5864961915125136,0.42651484532877354,1.1675826807648735,0.01500408163265306
285,,,,0.0
286,0.38399824894206913,0.8486531446082007,1.1103688313421505,0.015983673469387755
287,,,,0.0
288,0.2936136765572804,0.634049911573983,1.1323762303747449,0.00593469387755102
289,,,,0.0
290,,,,0.0
291,0.4001003680160589,0.13459685513549682,1.026577123354506,0.006971428571428571
292,,,,0.0
293,0.39281138533597554,0.44654296523148984,1.2755328716446006,0.03236734693877551
294,,,,0.0
295,0.23445173383317716,0.7707591377694469,1.0573019679826174,0.008710204081632653
296,0.3325915057915058,0.23384555984555982,1.0052374743861807,0.015102040816326531
297,0.4244108446298227,0.32373007597199466,1.1919280189718107,0.03131428571428571
298,,,,0.0
299,0.3110998735777497,0.7732945638432364,0.8340039581774065,0.004612244897959183
300,,,,0.0
301,0.8650125902299816,0.3911700520396173,1.043651718062897,0.006946938775510204
302,0.5228073089700996,0.5511295681063123,0.7944971208990279,0.0014040816326530612
303,0.7150204081632653,0.34179591836734696,0.649842346313813,0.00028571428571428574
304,,,,0.0
305,0.326775825591022,0.5512473553490939,1.2303558136675496,0.025355102040816327
306,0.5419940476190476,0.261771978021978,1.0859314620433518,0.010187755102040816
307,,,,0.0
308,,,,0.0
309,,,,0.0
310,0.592585019032938,0.5523943750589864,1.2697244830666463,0.03706938775510204
311,,,,0.0
312,,,,0.0
313,0.08487394957983194,0.2506180790073038,1.0465952061248043,0.014848979591836734
314,0.6957488479262672,0.5264055299539171,1.0487965106751782,0.002024489795918367
315,0.41988750338845215,0.6363011656275414,1.1348025597920264,0.017208163265306123
316,,,,0.0
317,,,,0.0
318,,,,0.0
319,0.4537646547980894,0.5389231437255754,1.0730112206514568,0.0026857142857142856
320,,,,0.0
321,,,,0.0
322,0.7008403361344537,0.8526050420168068,0.6694396938792813,0.00013877551020408165
323,,,,0.0
324,0.22467731349814046,0.7806913148107635,1.026432949989019,0.005330612244897959
325,0.5565434565434565,0.13812187812187812,0.6771846722288364,0.0011673469387755101
326,,,,0.0
327,0.4746602262952425,0.6257116389863032,1.1895885028082718,0.017624489795918366
328,0.8296336996336996,0.24627594627594626,0.7901777606518865,0.001910204081632653
329,0.45915631469979296,0.6272308488612837,1.09938379891417,0.004506122448979592
330,0.17645075421472936,0.2025732031943212,0.8225561669349923,0.0013142857142857142
331,0.8257545271629778,0.925513078470825,0.6063085556085147,0.0005795918367346939
332,0.2509523809523809,0.8676190476190476,0.16140937641960015,4.89795918367347e-05
333,0.21962637362637363,0.41841758241758237,0.9545364151854944,0.0010612244897959184
334,0.6952239996808552,0.36456696054573745,1.2353861567341917,0.029232653061224488
335,,,,0.0
336,0.0615,0.8724285714285714,0.7578807613610333,0.0006530612244897959
337,,,,0.0
338,0.5891180936806448,0.30535451465950236,1.1011039418874562,0.009983673469387755
339,,,,0.0
340,0.4946981664820044,0.27234711748096785,1.2410920622069332,0.03262857142857143
341,0.6456435205661212,0.753250773993808,0.987358167703779,0.002636734693877551
342,0.6024685004436557,0.6447571724341911,1.2643314344220051,0.03942857142857143
343,0.5165462921682271,0.6333770672780926,1.2806176843323036,0.05493061224489796
344,0.33358766233766235,0.7762702922077922,1.0262027456377134,0.005746938775510204
345,,,,0.0
346,,,,0.0
347,,,,0.0
348,0.33081788440567067,0.7237513631406761,0.6866406973430261,0.0010693877551020408
349,0.3843877551020408,0.7101147959183673,0.8444444155674752,0.0018285714285714285
350,0.49762224352828377,0.6706871204857783,0.9591971290425695,0.0036489795918367347
351,,,,0.0
352,0.10583586626139817,0.8722796352583587,0.44588679475128007,0.0003836734693877551
353,0.08227139602993817,0.7187634233647902,0.9265337426791723,0.003583673469387755
354,0.7703534609720176,0.5283431516936672,0.7477365276393565,0.00316734693877551
355,,,,0.0
356,,,,0.0
357,0.7344068014942677,0.5113615870153292,1.1283063764037196,0.009053061224489796
358,,,,0.0
359,0.3159006211180124,0.7127329192546584,0.42406545191346223,0.00037551020408163263
360,,,,0.0
361,0.6083203901029438,0.48953765577027275,1.2005102781470773,0.012914285714285715
362,,,,0.0
363,,,,0.0
364,0.5512597328087862,0.3471203180067208,1.3018509729680738,0.056914285714285716
365,0.14273726273726275,0.24687312687312685,0.6017441207494513,0.0011673469387755101
366,0.8475359175928435,0.6272905936568176,1.136834017347179,0.017208163265306123
367,0.12804189700320046,0.9301221995926681,0.9539467826045502,0.008016326530612244
368,0.6130324994154781,0.8129342997428104,1.027097149090795,0.004987755102040817
369,,,,0.0
370,,,,0.0
371,,,,0.0
372,0.6942857142857143,0.1657142857142857,,8.163265306122448e-06
373,,,,0.0
374,,,,0.0
375,0.6537746658179503,0.5044612166954624,1.1832681606007576,0.012824489795918367
376,,,,0.0
377,0.1862598022502557,0.293587907716786,0.9614471090227021,0.010261224489795918
378,,,,0.0
379,0.19428571428571428,0.7077551020408164,0.23538339786402437,5.714285714285714e-05
380,,,,0.0
381,,,,0.0
382,,,,0.0
383,,,,0.0
384,0.44897284533648174,0.548481084133258,1.210176366007207,0.022718367346938776
385,0.5259191605130198,0.5898295486091832,1.2160734811018266,0.042008163265306125
386,0.5976341579242758,0.41885938781677673,1.217832565479833,0.027012244897959184
387,0.030672268907563024,0.15193277310924372,0.6575652717903372,0.0008326530612244898
388,0.8605027590435316,0.8769466584917229,0.8287350821071949,0.0019020408163265307
389,0.833497919556172,0.6748474341192787,1.1017723011970553,0.016816326530612245
390,0.4310918367346939,0.712969387755102,0.8307960663561854,0.002285714285714286
391,0.6837332530483216,0.23793767875959657,1.1050056248073112,0.007746938775510204
392,0.5583566077627835,0.5098989846258255,1.2647740505976868,0.044677551020408164
393,0.12342857142857144,0.5525714285714286,0.23192001794402864,4.0816326530612245e-05
394,0.5172640692640692,0.19262337662337664,0.8075326717298558,0.0040408163265306125
395,0.3526797385620915,0.8620292561469033,1.101410019269673,0.0074938775510204085
396,0.3295533900062202,0.8172597968069666,1.1373539513743358,0.028122448979591836
397,0.41412492794951916,0.5399635955465218,1.2132089107203052,0.03844081632653061
398,,,,0.0
399,0.38204081632653064,0.8591836734693877,0.6855282836910668,5.714285714285714e-05
400,,,,0.0
401,0.7220300751879699,0.8811278195488722,0.5190422099425646,0.00031020408163265307
402,0.5291252624212736,0.49264420673797865,1.1714322492639528,0.01166530612244898
403,0.2784534398257397,0.1648429842076602,1.044121653452927,0.006424489795918367
404,,,,0.0
405,0.5324655547498187,0.027799129804205944,0.9933273783443352,0.00643265306122449
406,,,,0.0
407,0.603743842364532,0.09990147783251231,0.3492799690119869,0.000236734693877551
408,0.7470230836236934,0.2585256968641115,0.9686930263771584,0.010710204081632653
409,0.27593207825765964,0.38795865633074933,0.9542122414144306,0.0031591836734693878
410,0.9046068390904356,0.8011508418677312,0.96567850075078,0.013436734693877551
411,,,,0.0
412,0.598797977906759,0.4288859764089122,0.9702372865209465,0.006228571428571429
413,,,,0.0
414,0.8184523809523809,0.7180357142857143,0.955394069589611,0.0011755102040816327
415,,,,0.0
416,,,,0.0
417,,,,0.0
418,,,,0.0
419,0.19135714285714284,0.13564285714285715,0.41213001140510436,0.00032653061224489796
420,0.8393769295537469,0.13549817569463934,0.847126004107655,0.004155102040816327
421,0.3599047619047619,0.3718095238095238,0.37489677877917416,0.00024489795918367346
422,0.40581541545189503,0.2446793002915452,1.1877413679007889,0.0256
423,0.6795172088637436,0.7451107967939652,1.0291642454041998,0.01236734693877551
424,0.5010476190476191,0.5491238095238095,1.0362587446686478,0.0012244897959183673
425,0.35247290640394086,0.17666995073891625,0.6017861084894813,0.0011836734693877551
426,,,,0.0
427,,,,0.0
428,0.09178935117835321,0.8549723596159442,0.8881187932414,0.004008163265306122
429,,,,0.0
430,0.7119699427888311,0.1725369310904278,1.0540093638577195,0.013657142857142857
431,,,,0.0
432,0.1948757868434962,0.5705838258613233,1.2084888374989589,0.02426938775510204
433,,,,0.0
434,0.785,0.5635714285714286,0.282002510629361,3.265306122448979e-05
435,,,,0.0
436,0.08055421038471887,0.6358170567662093,1.0489001595265013,0.021673469387755103
437,0.18323308270676691,0.7233834586466165,0.5274038440313983,0.0006204081632653061
438,0.7620119670905011,0.4519558713537771,1.0939890118536961,0.006236734693877551
439,0.6096054421768707,0.2694421768707483,0.9404227075537126,0.0008571428571428571
440,,,,0.0
441,,,,0.0
442,0.7243131868131868,0.6679797125950973,1.144116548631707,0.01103673469387755
443,,,,0.0
444,0.7020642515379357,0.15096377306903624,0.8553750644320798,0.0017061224489795918
445,,,,0.0
446,0.45167919799498746,0.6904478587773782,1.1602128019562332,0.01070204081632653
447,0.6238238607270865,0.5961720430107527,1.1983423198858638,0.011387755102040816
448,,,,0.0
449,0.8186872586872587,0.1821235521235521,0.8408813268003876,0.0006040816326530613
450,,,,0.0
451,0.4143928571428571,0.6251875,0.9043263439881222,0.0026122448979591837
452,0.42095238095238097,0.520952380952381,0.11650804844850607,2.448979591836735e-05
453,0.49786367414796345,0.7424432965206031,1.2488414588920516,0.03928163265306123
454,0.45053224082650517,0.6769276807980049,1.1754779120140089,0.01636734693877551
455,0.3457142857142857,0.25857142857142856,0.11864974281581422,4.89795918367347e-05
456,0.5920634920634921,0.6758730158730158,0.8762808284803622,0.00022040816326530612
457,,,,0.0
458,,,,0.0
459,,,,0.0
460,0.45728261607001514,0.608064406703001,1.2966412731381733,0.05156734693877551
461,,,,0.0
462,,,,0.0
463,0.586384479717813,0.4524867724867725,0.9994804705278183,0.0006612244897959184
464,0.10878464818763325,0.36481876332622604,0.731112082879092,0.0005469387755102041
465,0.6244100398780201,0.4833732113535069,1.0828901284091352,0.004971428571428571
466,,,,0.0
467,0.11762025316455696,0.4965099457504521,0.9561948219878076,0.006448979591836735
468,,,,0.0
469,0.7627835683629675,0.9393991416309013,0.7303861899266394,0.0019020408163265307
470,0.057793851717902356,0.06231464737793852,0.6768864835162345,0.0006448979591836734
471,,,,0.0
472,0.7818075801749272,0.050553935860058304,0.44014723650784127,0.0004
473,,,,0.0
474,,,,0.0
475,0.970354609929078,0.08956433637284701,0.596149677550373,0.0011510204081632653
476,0.25415783177261664,0.24120952105936222,1.0552979368673363,0.02826938775510204
477,0.7339259771705292,0.14769283984780351,0.7702674658285944,0.0033714285714285712
478,0.589573484069887,0.7761639260020555,1.088501383619515,0.009077551020408163
479,0.5350767798976268,0.41533891732588796,1.1049247231418013,0.01503673469387755
480,,,,0.0
481,0.3131652661064426,0.09210084033613446,0.6637311635501262,0.0004163265306122449
482,0.8889429117727397,0.7670035509423654,0.9752581859210427,0.004269387755102041
483,,,,0.0
484,0.6650454763044519,0.415103603911646,1.1947749039168218,0.017053061224489796
485,0.30945039953225495,0.46940557396219057,1.1548454935514487,0.01196734693877551
486,0.5019842088640909,0.6844825771133803,1.2941829550284631,0.05538775510204082
487,0.32788986684721283,0.39183931392462196,1.0161880243676558,0.01033469387755102
488,,,,0.0
489,,,,0.0
490,0.8717133399884411,0.22050543792360636,1.078924199631685,0.02219591836734694
491,0.848467815049864,0.7637015930578941,1.0295603438257248,0.00900408163265306
492,0.3114010906436515,0.4064803125939285,1.2373235329731151,0.027159183673469388
493,0.6465619047619047,0.24945714285714288,0.963123719346901,0.0024489795918367346
494,0.1311912487253175,0.367677760266988,0.9777218928783481,0.012579591836734693
495,0.47469022229322677,0.49680678188695765,1.494837789602688,0.9270448979591837
496,0.4631751856705985,0.5147295762341634,1.0459623050639983,0.013346938775510204
497,,,,0.0
498,0.19690694626474442,0.6695019659239843,0.6313303135538851,0.001779591836734694
499,0.4723280423280423,0.7435978835978836,0.8596336534287,0.00044081632653061224
500,0.19129251700680272,0.1865038474406156,1.1020132562551808,0.010457142857142858
501,0.35091450216450215,0.6332251082251082,1.086112936291245,0.008620408163265305
502,0.34379433778067037,0.26012148823082765,1.0423655516601422,0.010751020408163265
503,,,,0.0
504,,,,0.0
505,0.3763593220338983,0.6936290556900726,1.162683197176715,0.024081632653061225
506,0.12261526832955405,0.49317006802721086,1.0490224087395794,0.007714285714285714
507,,,,0.0
508,0.7892119530954482,0.18692976925986635,1.0727902532531908,0.009248979591836735
509,,,,0.0
510,,,,0.0
511,0.8349866349866351,0.47153252153252156,1.0855055659743131,0.007853061224489796
512,,,,0.0
