,cloud_fraction,nan_fraction,kelp_fraction
49,0.09422857142857143,0.0,0.0045877551020408166
50,0.009746938775510205,0.0,0.00042448979591836735
51,0.00449795918367347,0.0,0.00011428571428571428
52,0.0064571428571428575,0.0,0.0
53,0.07729795918367346,0.0,0.0035183673469387756
54,0.11988571428571429,0.0,0.0
55,0.18453061224489795,0.0,0.0
56,0.004653061224489796,0.0,0.01183673469387755
57,0.016171428571428573,0.0,0.0009959183673469388
58,0.02503673469387755,0.02503673469387755,0.0
59,0.040612244897959185,0.0,0.011061224489795919
60,0.03253877551020408,0.0,0.005616326530612245
61,0.0017959183673469388,0.0,0.0
62,0.0548,0.0,0.0009224489795918368
63,0.1768,0.0,0.0
64,0.06535510204081632,0.0,0.0
65,0.0008979591836734694,0.0,0.0
66,0.0011673469387755101,0.0,0.0
67,0.00956734693877551,0.0,0.0
68,0.11914285714285715,0.0,0.0
69,0.1038530612244898,0.0,3.265306122448979e-05
70,0.0770530612244898,0.0,0.031763265306122446
71,8.163265306122448e-06,0.0,0.001126530612244898
72,0.03309387755102041,0.0,0.006416326530612245
73,0.022595918367346937,0.022440816326530614,0.0
74,0.13404897959183673,0.0,0.001746938775510204
75,0.04243265306122449,0.0,8.163265306122449e-05
76,0.0017714285714285714,0.0,0.0
77,0.011893877551020409,0.0,0.0011020408163265306
78,0.010506122448979591,0.0,0.008914285714285715
79,0.0019265306122448979,0.0,0.0012244897959183673
80,0.007763265306122449,0.0,0.027110204081632654
81,0.008914285714285715,0.0,0.0044
82,0.02946938775510204,0.0,0.013453061224489795
83,0.007730612244897959,0.0,0.0014040816326530612
84,0.08735510204081633,0.0,0.0
85,0.08640816326530612,0.0,0.035346938775510206
86,0.0011673469387755101,0.0,0.0031346938775510206
87,0.019012244897959184,0.0,0.0019510204081632653
88,0.20669387755102042,0.16288979591836736,0.0044
89,0.0,0.0,0.01049795918367347
90,0.00550204081632653,0.0,0.000873469387755102
91,2.448979591836735e-05,0.533934693877551,0.0
92,0.038424489795918365,0.0,0.0
93,0.7013714285714285,0.7013632653061225,0.0
94,0.0011510204081632653,0.0,0.0038530612244897957
95,0.07804897959183674,0.0,0.0
96,0.0050775510204081635,0.0,0.0
97,0.13587755102040816,0.13561632653061226,0.004955102040816326
98,0.002253061224489796,0.0,0.0
99,0.8915836734693877,0.7852571428571429,0.0
100,0.0007102040816326531,0.0,0.0
101,0.02420408163265306,0.0,0.01270204081632653
102,0.004644897959183674,0.0,0.0
103,0.00022857142857142857,0.0,0.0
104,0.09678367346938775,0.0,0.0002938775510204082
105,0.0027591836734693876,0.0,0.0
106,0.006995918367346939,0.0,0.0
107,0.014661224489795918,0.0,0.0
108,0.012146938775510204,0.0,0.0004897959183673469
109,0.012342857142857143,0.0,0.0
110,0.0001469387755102041,0.0,0.019412244897959185
111,0.0002938775510204082,0.0,0.004530612244897959
112,0.006946938775510204,0.0,0.0010693877551020408
113,0.011461224489795918,0.0,0.0024816326530612246
114,0.00013061224489795917,0.0,0.0
115,0.0034040816326530612,0.0,0.04357551020408163
116,0.004236734693877551,0.0,6.530612244897959e-05
117,0.15429387755102042,0.0,0.0003836734693877551
118,0.018938775510204082,0.00032653061224489796,0.01006530612244898
119,0.03995918367346939,0.0,0.0
120,0.0004,0.0,0.0028081632653061224
121,0.10188571428571429,0.0,0.0023346938775510202
122,0.03475102040816327,0.0,4.0816326530612245e-05
123,0.1185469387755102,0.0,0.00936326530612245
124,0.0042530612244897955,0.0,0.00393469387755102
125,0.06951836734693878,0.0,0.0016979591836734694
126,0.019387755102040816,0.0,0.0007183673469387755
127,0.0003346938775510204,0.0,0.0013224489795918368
128,0.07440816326530612,0.0,0.0
129,0.002963265306122449,0.0,0.015918367346938776
130,0.0006612244897959184,0.0,0.013151020408163265
131,0.09532244897959184,0.0,0.0
132,0.3123102040816327,0.3046857142857143,0.0
133,0.1055265306122449,0.0,0.0004163265306122449
134,0.007224489795918367,0.0,0.0
135,0.0005061224489795918,0.0,0.035746938775510204
136,0.01833469387755102,0.42863673469387753,0.00609795918367347
137,0.00022040816326530612,0.0,0.0
138,0.32908571428571426,0.2571428571428571,0.008
139,0.0005061224489795918,0.0,0.00035918367346938774
140,0.00449795918367347,0.0,0.0
141,0.03404081632653061,0.0,0.0
142,0.39557551020408166,0.1461795918367347,0.0
143,0.0038612244897959186,0.0,0.003738775510204082
144,0.04604081632653061,0.0,0.0
145,0.1642612244897959,0.1641877551020408,0.0
146,0.0016,0.0,0.015844897959183674
147,0.014979591836734694,0.0,0.017787755102040816
148,0.009861224489795919,0.0,0.0
149,0.7738530612244898,0.0,0.0
150,0.12132244897959184,0.12122448979591836,0.0
151,0.0,0.0,0.0
152,0.00022857142857142857,0.0,0.0
153,0.06471020408163265,0.0,0.0032081632653061225
154,0.0018122448979591838,0.0,0.01166530612244898
155,0.08053061224489796,0.0,0.001746938775510204
156,0.28093061224489796,0.27615510204081634,0.0015346938775510203
157,0.06324081632653061,0.0,0.012922448979591836
158,0.0007428571428571429,0.0,0.006783673469387755
159,8.163265306122448e-06,0.0,0.05126530612244898
160,0.10579591836734693,0.0,0.02929795918367347
161,0.04337959183673469,0.0,0.0
162,0.012155102040816327,0.0,0.033289795918367344
163,0.00013877551020408165,0.28892244897959185,8.979591836734694e-05
164,0.0005142857142857143,0.0,0.0
165,0.00017959183673469387,0.0,0.0
166,0.0011510204081632653,0.0,0.0
167,0.04463673469387755,0.0,0.0
168,0.07066938775510204,0.0,0.0010040816326530612
169,0.010310204081632654,0.0,0.0052
170,0.16430204081632654,0.16401632653061224,0.00045714285714285713
171,0.001779591836734694,0.0,0.0367265306122449
172,0.21011428571428573,0.19113469387755103,0.005289795918367347
173,0.021208163265306123,0.0,0.008351020408163266
174,0.01163265306122449,0.0,0.0
175,0.005395918367346939,0.0,0.02085714285714286
176,0.0768734693877551,0.0,0.0
177,0.07263673469387755,0.0,0.012277551020408162
178,0.0007346938775510204,0.0,0.02566530612244898
179,0.09376326530612245,0.0,0.0
180,0.02526530612244898,0.0,0.01470204081632653
181,1.6326530612244897e-05,0.0,0.0
182,0.11725714285714285,0.00032653061224489796,0.0024816326530612246
183,0.05173061224489796,0.0,3.265306122448979e-05
184,0.021085714285714284,0.0,0.0
185,0.00024489795918367346,0.0,0.0032
186,0.0033387755102040817,0.0,0.002546938775510204
187,0.012114285714285715,0.0,0.006546938775510204
188,0.005608163265306123,0.0,0.0020979591836734696
189,0.005844897959183673,0.0,0.0
190,0.002620408163265306,0.0,0.03548571428571429
191,0.007028571428571428,0.0,0.012416326530612245
192,0.00016326530612244898,0.0,1.6326530612244897e-05
193,0.0003183673469387755,0.0,0.006530612244897959
194,0.08456326530612245,0.0,0.0005877551020408164
195,0.029861224489795918,0.0,0.0006122448979591836
196,8.163265306122448e-06,0.0,6.530612244897959e-05
197,0.7068571428571429,0.6257714285714285,0.0
198,4.89795918367347e-05,0.0,0.01550204081632653
199,0.020457142857142858,0.0,0.035975510204081636
200,0.00037551020408163263,0.0,0.0014448979591836736
201,0.013812244897959184,0.0,0.0
202,0.0,0.0,0.0
203,0.05795918367346939,0.0,0.0013551020408163266
204,0.0003020408163265306,0.0,0.005689795918367347
205,0.07382040816326531,0.0,0.0
206,0.10278367346938776,0.0,0.013126530612244898
207,0.03459591836734694,0.0,0.0019918367346938777
208,0.022857142857142857,0.0,0.004914285714285714
209,0.0015183673469387755,0.0,0.008179591836734694
210,0.0022285714285714287,0.0,0.0016571428571428572
211,0.0005387755102040816,0.0,0.0
212,0.015436734693877551,0.0,0.0
213,0.3046530612244898,0.24915102040816325,0.0
214,0.1025795918367347,0.0,0.0
215,0.0,0.0,0.0
216,0.0011591836734693877,0.0,0.0005469387755102041
217,0.0404,0.0,0.037885714285714286
218,4.89795918367347e-05,0.0,0.004228571428571429
219,3.265306122448979e-05,0.0,0.0
220,0.005257142857142857,0.0,0.007959183673469388
221,0.0002775510204081633,0.0,0.0
222,0.0003918367346938776,0.0,0.0011510204081632653
223,0.0007510204081632653,0.4681061224489796,0.008522448979591837
224,0.3697877551020408,0.3417877551020408,0.0
225,0.003093877551020408,0.0,0.01993469387755102
226,0.0017714285714285714,0.0,0.009371428571428572
227,0.12528163265306122,0.0,0.0
228,0.0038448979591836734,0.0,0.0033061224489795917
229,0.004546938775510204,0.0,0.0006285714285714285
230,4.0816326530612245e-05,0.0,0.024726530612244897
231,0.2365795918367347,0.22854693877551022,0.023175510204081633
232,0.000473469387755102,0.0,0.0
233,1.6326530612244897e-05,0.0,0.01950204081632653
234,0.007591836734693877,0.0,0.002930612244897959
235,0.10025306122448979,0.0,0.023444897959183673
236,0.11827755102040817,0.0,0.0
237,4.89795918367347e-05,0.0,0.004579591836734694
238,0.06577142857142858,0.0,0.0032816326530612245
239,0.024538775510204083,0.0,0.0010612244897959184
240,0.011322448979591837,0.0,0.00196734693877551
241,0.008571428571428572,0.0,0.0
242,8.163265306122448e-06,0.0,0.011738775510204082
243,0.0002938775510204082,0.0,0.010048979591836735
244,0.0018040816326530611,0.0,0.0038285714285714286
245,0.05566530612244898,0.0,0.0036816326530612247
246,0.0003510204081632653,0.0,0.021151020408163267
247,0.0001469387755102041,0.0,0.0
248,0.002179591836734694,0.0,0.0015918367346938775
249,0.034742857142857145,0.0,8.163265306122448e-06
250,0.0779265306122449,0.0779265306122449,0.0
251,0.0,0.0,0.009289795918367347
252,0.008489795918367347,0.0,0.01302857142857143
253,0.05820408163265306,0.0,0.0
254,0.0013714285714285714,0.0,4.89795918367347e-05
255,0.04224489795918367,0.0,0.002277551020408163
256,0.06538775510204081,0.0,0.0
257,0.00403265306122449,0.0,0.019885714285714284
258,0.006546938775510204,0.0,0.009934693877551021
259,0.0,0.0,0.0023673469387755102
260,0.1099265306122449,0.0,0.0020326530612244896
261,0.01846530612244898,0.0,0.0
262,0.008155102040816327,0.0,0.0
263,0.031681632653061224,0.0,0.002595918367346939
264,0.0,0.0,0.03772244897959184
265,0.0013551020408163266,0.0,0.0
266,0.04013877551020408,0.0,0.002636734693877551
267,0.004775510204081633,0.0,0.0
268,4.0816326530612245e-05,0.0,0.0
269,0.0710530612244898,0.0,0.0003673469387755102
270,0.013404081632653062,0.0,0.0
271,0.01955918367346939,0.0,0.014514285714285714
272,0.0003673469387755102,0.0,0.0008
273,0.02850612244897959,0.0,0.002857142857142857
274,0.038644897959183674,0.0,0.0007020408163265306
275,0.012751020408163265,0.0027102040816326532,0.007681632653061225
276,0.08331428571428572,0.0,0.00846530612244898
277,0.003477551020408163,0.0,0.0009551020408163265
278,0.013020408163265306,0.0,0.0
279,0.0014204081632653062,0.0,0.0076326530612244895
280,0.00443265306122449,0.0,0.0041795918367346935
281,0.10484897959183674,0.0,0.0
282,0.004644897959183674,0.0,0.013738775510204082
283,0.02122448979591837,0.0,0.00013061224489795917
284,0.03333061224489796,0.0,0.01500408163265306
285,0.0007836734693877551,0.0,0.0
286,0.36789387755102043,0.3146285714285714,0.015983673469387755
287,0.022995918367346938,0.0,0.0
288,0.00037551020408163263,0.0,0.00593469387755102
289,0.0,0.0,0.0
290,0.5224489795918368,0.43164897959183673,0.0
291,0.003004081632653061,0.0,0.006971428571428571
292,0.027444897959183673,0.0,0.0
293,6.530612244897959e-05,0.0,0.03236734693877551
294,0.07424489795918367,0.0,0.0
295,0.09188571428571428,0.08679183673469387,0.008710204081632653
296,0.02916734693877551,0.0,0.015102040816326531
297,0.3637795918367347,0.3399020408163265,0.03131428571428571
298,0.030693877551020408,0.0,0.0
299,2.448979591836735e-05,0.0,0.004612244897959183
300,0.16599183673469387,0.0,0.0
301,4.89795918367347e-05,0.0,0.006946938775510204
302,0.0016,0.0,0.0014040816326530612
303,0.06404897959183674,0.0,0.00028571428571428574
304,0.00026122448979591835,0.0,0.0
305,0.0032489795918367345,0.0,0.025355102040816327
306,0.006008163265306122,0.0,0.010187755102040816
307,0.0772326530612245,0.0,0.0
308,0.02,0.0,0.0
309,0.01030204081632653,0.0,0.0
310,0.01483265306122449,0.0,0.03706938775510204
311,0.0019428571428571429,0.0,0.0
312,0.0013306122448979592,0.0,0.0
313,0.08615510204081632,0.0,0.014848979591836734
314,0.0004326530612244898,0.0,0.002024489795918367
315,0.005322448979591837,0.0,0.017208163265306123
316,0.0016,0.0,0.0
317,0.00018775510204081632,0.0,0.0
318,0.016187755102040815,0.0,0.0
319,0.018612244897959183,0.0,0.0026857142857142856
320,0.34669387755102044,0.34517551020408166,0.0
321,0.00012244897959183673,0.0,0.0
322,0.24071020408163266,0.2288408163265306,0.00013877551020408165
323,0.38304489795918367,0.0,0.0
324,0.31173877551020407,0.3081469387755102,0.005330612244897959
325,0.4030530612244898,0.0,0.0011673469387755101
326,0.000473469387755102,0.0,0.0
327,0.02422857142857143,0.0,0.017624489795918366
328,0.07215510204081632,0.0,0.001910204081632653
329,0.014783673469387755,0.0,0.004506122448979592
330,0.05970612244897959,0.0,0.0013142857142857142
331,0.007232653061224489,0.0,0.0005795918367346939
332,0.0007836734693877551,0.0,4.89795918367347e-05
333,0.0077061224489795915,0.0,0.0010612244897959184
334,0.04857142857142857,0.020473469387755103,0.029232653061224488
335,0.9130204081632654,0.7693551020408164,0.0
336,0.00024489795918367346,0.0,0.0006530612244897959
337,0.07284897959183674,0.0,0.0
338,0.0001959183673469388,0.07921632653061224,0.009983673469387755
339,0.04772244897959184,0.0,0.0
340,0.0013795918367346938,0.0,0.03262857142857143
341,0.00044081632653061224,0.0,0.002636734693877551
342,0.08933061224489795,0.0,0.03942857142857143
343,0.0933061224489796,0.09193469387755102,0.05493061224489796
344,0.0049306122448979596,0.0,0.005746938775510204
345,0.4344571428571429,0.12940408163265307,0.0
346,0.02773877551020408,0.01782857142857143,0.0
347,0.25220408163265307,0.20423673469387754,0.0
348,0.09773061224489796,0.0,0.0010693877551020408
349,0.004351020408163265,0.0,0.0018285714285714285
350,0.242,0.24042448979591838,0.0036489795918367347
351,0.048506122448979595,0.0,0.0
352,0.25619591836734695,0.21048163265306122,0.0003836734693877551
353,0.0013387755102040816,0.0,0.003583673469387755
354,0.029853061224489795,0.0,0.00316734693877551
355,0.5085795918367347,0.4838204081632653,0.0
356,7.346938775510205e-05,0.0,0.0
357,0.06941224489795918,0.04894693877551021,0.009053061224489796
358,0.036106122448979594,0.0,0.0
359,0.0,0.0,0.00037551020408163263
360,8.163265306122448e-06,0.0,0.0
361,0.0014857142857142857,0.0,0.012914285714285715
362,0.0005469387755102041,0.0,0.0
363,0.16729795918367346,0.08281632653061224,0.0
364,0.001746938775510204,0.1086530612244898,0.056914285714285716
365,9.79591836734694e-05,0.0,0.0011673469387755101
366,0.0,0.0,0.017208163265306123
367,0.015461224489795918,0.0,0.008016326530612244
368,0.012824489795918367,0.3693142857142857,0.004987755102040817
369,0.06834285714285715,0.0,0.0
370,0.0,0.0,0.0
371,0.03697142857142857,0.0,0.0
372,0.21223673469387755,0.21223673469387755,8.163265306122448e-06
373,0.0007346938775510204,0.0,0.0
374,0.043281632653061224,0.0,0.0
375,0.07489795918367347,0.0,0.012824489795918367
376,0.006155102040816327,0.0,0.0
377,0.11890612244897959,0.0,0.010261224489795918
378,0.3690204081632653,0.36275102040816326,0.0
379,0.11688163265306123,0.0,5.714285714285714e-05
380,0.5638857142857143,0.5621224489795918,0.0
381,0.10111836734693877,0.0,0.0
382,4.0816326530612245e-05,0.0,0.0
383,0.00316734693877551,0.0,0.0
384,0.0613469387755102,0.0,0.022718367346938776
385,0.021918367346938774,0.0,0.042008163265306125
386,0.0018122448979591838,0.0,0.027012244897959184
387,0.02266938775510204,0.0,0.0008326530612244898
388,0.006351020408163265,0.0,0.0019020408163265307
389,0.0,0.0,0.016816326530612245
390,0.2062938775510204,0.0,0.002285714285714286
391,0.0783673469387755,0.0,0.007746938775510204
392,0.053477551020408166,0.0,0.044677551020408164
393,0.41893061224489797,0.41819591836734693,4.0816326530612245e-05
394,0.0716734693877551,0.0,0.0040408163265306125
395,0.11895510204081633,0.0,0.0074938775510204085
396,0.0006040816326530613,0.0,0.028122448979591836
397,7.346938775510205e-05,0.0,0.03844081632653061
398,0.0010693877551020408,0.0,0.0
399,0.0,0.0,5.714285714285714e-05
400,0.007330612244897959,0.0,0.0
401,0.3361959183673469,0.30176326530612246,0.00031020408163265307
402,0.005404081632653061,0.0,0.01166530612244898
403,0.030155102040816326,0.0,0.006424489795918367
404,0.03605714285714286,0.0,0.0
405,0.009583673469387755,0.0,0.00643265306122449
406,0.01906938775510204,0.0,0.0
407,0.11546122448979591,0.0,0.000236734693877551
408,0.07462857142857143,0.0,0.010710204081632653
409,0.016644897959183672,0.0021142857142857144,0.0031591836734693878
410,0.04236734693877551,0.0,0.013436734693877551
411,0.047412244897959185,0.0,0.0
412,0.14663673469387756,0.0,0.006228571428571429
413,0.0,0.0,0.0
414,0.0029551020408163267,0.0,0.0011755102040816327
415,0.42751020408163265,0.4083265306122449,0.0
416,9.79591836734694e-05,0.0,0.0
417,0.07046530612244897,0.0,0.0
418,0.0,0.0,0.0
419,0.0034612244897959184,0.0,0.00032653061224489796
420,0.511795918367347,0.48805714285714286,0.004155102040816327
421,0.2875265306122449,0.27809795918367347,0.00024489795918367346
422,0.1673061224489796,0.16729795918367346,0.0256
423,0.07646530612244898,0.0,0.01236734693877551
424,0.19306938775510205,0.19234285714285715,0.0012244897959183673
425,0.5250040816326531,0.45711020408163267,0.0011836734693877551
426,0.050653061224489794,0.0,0.0
427,0.0023755102040816326,0.0,0.0
428,0.02123265306122449,0.0,0.004008163265306122
429,0.06470204081632654,0.0,0.0
430,0.0005795918367346939,0.0,0.013657142857142857
431,0.27307755102040815,0.2728979591836735,0.0
432,0.003918367346938775,0.0,0.02426938775510204
433,0.0052163265306122445,0.0,0.0
434,6.530612244897959e-05,0.0,3.265306122448979e-05
435,0.0,0.0,0.0
436,0.20776326530612244,0.18474285714285715,0.021673469387755103
437,0.29590204081632654,0.29587755102040814,0.0006204081632653061
438,0.008326530612244898,0.0,0.006236734693877551
439,0.1909142857142857,0.1905469387755102,0.0008571428571428571
440,0.06038367346938776,0.0,0.0
441,0.0010448979591836734,0.0,0.0
442,0.006636734693877551,0.0,0.01103673469387755
443,0.08997551020408164,0.0,0.0
444,0.09013061224489796,0.0,0.0017061224489795918
445,0.004138775510204082,0.0,0.0
446,0.04513469387755102,0.0,0.01070204081632653
447,0.0033551020408163264,0.0,0.011387755102040816
448,2.448979591836735e-05,0.0,0.0
449,0.0011836734693877551,0.0,0.0006040816326530613
450,0.3975265306122449,0.3655591836734694,0.0
451,0.09031020408163265,0.0,0.0026122448979591837
452,0.03739591836734694,0.0,2.448979591836735e-05
453,0.005322448979591837,0.0,0.03928163265306123
454,0.00035918367346938774,0.0,0.01636734693877551
455,0.05530612244897959,0.0,4.89795918367347e-05
456,0.0011836734693877551,0.0,0.00022040816326530612
457,0.027779591836734695,0.0,0.0
458,0.040359183673469384,0.0,0.0
459,0.003779591836734694,0.0,0.0
460,0.010971428571428571,0.0,0.05156734693877551
461,0.1042530612244898,0.10411428571428571,0.0
462,4.0816326530612245e-05,0.0,0.0
463,0.04498775510204082,0.0,0.0006612244897959184
464,0.002073469387755102,0.0,0.0005469387755102041
465,0.04526530612244898,0.11058775510204082,0.004971428571428571
466,0.5662285714285714,0.5611673469387755,0.0
467,0.026383673469387754,0.0,0.006448979591836735
468,0.21211428571428573,0.11739591836734693,0.0
469,0.040693877551020406,0.0,0.0019020408163265307
470,0.07206530612244898,0.0,0.0006448979591836734
471,0.00044081632653061224,0.0,0.0
472,0.001036734693877551,0.0,0.0004
473,0.022979591836734693,0.0,0.0
474,0.00012244897959183673,0.0,0.0
475,0.00034285714285714285,0.0,0.0011510204081632653
476,0.04062857142857143,0.0,0.02826938775510204
477,0.0032979591836734693,0.0,0.0033714285714285712
478,0.025861224489795918,0.0,0.009077551020408163
479,0.0524734693877551,0.0,0.01503673469387755
480,0.0,0.0,0.0
481,0.07003265306122448,0.0,0.0004163265306122449
482,0.005959183673469388,0.0,0.004269387755102041
483,0.07837551020408164,0.0,0.0
484,0.12529795918367348,0.0,0.017053061224489796
485,0.06931428571428572,0.0,0.01196734693877551
486,0.04803265306122449,0.0,0.05538775510204082
487,0.03401632653061225,0.0,0.01033469387755102
488,0.05983673469387755,0.0,0.0
489,0.6244163265306123,0.0,0.0
490,0.00021224489795918368,0.0,0.02219591836734694
491,0.09310204081632653,0.0,0.00900408163265306
492,8.163265306122448e-06,0.0,0.027159183673469388
493,0.1133469387755102,0.0,0.0024489795918367346
494,0.09302857142857143,0.0,0.012579591836734693
495,0.047191836734693876,0.0,0.9270448979591837
496,0.16587755102040816,0.09461224489795918,0.013346938775510204
497,0.04233469387755102,0.0,0.0
498,0.11724897959183674,0.0,0.001779591836734694
499,0.0888326530612245,0.0,0.00044081632653061224
500,0.08036734693877551,0.0,0.010457142857142858
501,0.2953387755102041,0.2953061224489796,0.008620408163265305
502,0.003061224489795918,0.0,0.010751020408163265
503,0.05077551020408163,0.0,0.0
504,0.7508571428571429,0.6644244897959184,0.0
505,0.07951020408163266,0.0,0.024081632653061225
506,0.11327346938775511,0.0,0.007714285714285714
507,0.13452244897959184,0.10554285714285715,0.0
508,0.004130612244897959,0.0,0.009248979591836735
509,0.10018775510204081,0.0,0.0
510,0.003706122448979592,0.0,0.0
511,7.346938775510205e-05,0.0,0.007853061224489796
512,0.41718367346938773,0.3512734693877551,0.0
513,0.0057061224489795915,0.0,0.004612244897959183
514,0.005510204081632653,0.0,0.0260734693877551
515,0.004106122448979592,0.0,0.00045714285714285713
516,0.008742857142857142,0.0,0.012857142857142857
517,0.006612244897959183,0.0,0.005951020408163265
518,0.25580408163265306,0.0,0.0
519,0.00040816326530612246,0.0,0.0
520,0.12521632653061224,0.0,0.005853061224489796
521,0.009469387755102041,0.0,0.0
522,0.011240816326530612,0.0,0.0
523,0.09466938775510204,0.0,0.0
524,0.1257795918367347,0.0,0.008024489795918367
525,0.0,0.0,0.0014938775510204081
526,0.03652244897959184,0.0,0.0018040816326530611
527,0.014244897959183673,0.0,0.0
528,0.0017551020408163266,0.0,0.0026285714285714285
529,0.016016326530612246,0.0,0.003142857142857143
530,0.0018775510204081633,0.0,0.0022938775510204083
531,0.05875102040816327,0.0,0.006571428571428572
532,0.0,0.0,0.0003183673469387755
533,0.13042448979591836,0.0,0.0
534,0.21444897959183673,0.0,0.0
535,0.0,0.0,0.008416326530612245
536,0.0005306122448979592,0.0,0.0
537,5.714285714285714e-05,0.0,0.002440816326530612
538,0.028628571428571427,0.0,0.0
539,0.0032571428571428573,0.0,0.0020408163265306124
540,0.05528163265306123,0.0,0.005591836734693877
541,0.00018775510204081632,0.0,0.001542857142857143
542,8.163265306122448e-06,0.0,0.015722448979591838
543,0.025746938775510205,0.0,0.003379591836734694
544,0.0057714285714285714,0.0,0.033755102040816325
545,0.40938775510204084,0.3516,0.0016081632653061225
546,0.6367918367346939,0.0,0.0
547,0.006571428571428572,0.0,0.006612244897959183
548,0.000473469387755102,0.0,0.0025224489795918365
549,0.0,0.0,0.03155918367346939
550,0.20001632653061224,0.09489795918367347,0.0
551,0.002726530612244898,0.0,0.0003346938775510204
552,0.0014775510204081633,0.0,0.006065306122448979
553,0.0,0.0,0.02333061224489796
554,0.07614693877551021,0.07486530612244897,0.008187755102040816
555,0.001910204081632653,0.0,0.003510204081632653
556,0.09445714285714285,0.0,0.01169795918367347
557,0.16343673469387754,0.16340408163265305,0.0004163265306122449
558,0.0,0.0,0.0
559,0.7307755102040816,0.0,0.0
560,4.89795918367347e-05,0.0,0.0012653061224489797
561,0.09692244897959183,0.0,0.0
562,0.07421224489795919,0.0,0.005534693877551021
563,0.004073469387755102,0.0,0.0
564,0.0009714285714285714,0.0,0.0
565,0.12413877551020408,0.0,0.0008489795918367347
566,0.00026122448979591835,0.2954204081632653,0.0004326530612244898
567,0.013926530612244898,0.0,0.0
568,0.0001469387755102041,0.0,0.022448979591836733
569,0.0022612244897959183,0.0,0.0
570,0.04502857142857143,0.0,0.0028081632653061224
571,0.13933877551020407,0.13933877551020407,0.006
572,0.00021224489795918368,0.0,0.03230204081632653
573,0.04742040816326531,0.0,0.03609795918367347
574,0.1366857142857143,0.0,0.0
575,0.0021714285714285715,0.0,0.0
576,0.0036163265306122447,0.0,0.02772244897959184
577,0.032808163265306126,0.0,0.0037224489795918366
578,0.008571428571428572,0.0,0.0
579,0.027542857142857143,0.0,0.03499591836734694
580,0.0033142857142857145,0.0,0.02016326530612245
581,0.019281632653061223,0.0,0.011314285714285714
582,0.002310204081632653,0.0,0.0
583,0.012318367346938775,0.0,0.005461224489795918
584,0.027020408163265307,0.0,0.0
585,0.1121469387755102,0.0,0.0208
586,0.027746938775510203,0.0,0.0036816326530612247
587,0.00037551020408163263,0.0,0.008
588,0.00032653061224489796,0.0,0.04525714285714286
589,0.0007102040816326531,0.0,0.0
590,0.04031836734693878,0.03262857142857143,0.010848979591836734
591,8.979591836734694e-05,0.27685714285714286,0.00032653061224489796
592,0.05753469387755102,0.0,0.0
593,8.163265306122448e-06,0.0,0.0
594,0.012587755102040816,0.0,0.0
595,0.009102040816326531,0.0,0.003012244897959184
596,0.07042448979591837,0.0,0.0074285714285714285
597,0.007853061224489796,0.0,0.021861224489795918
598,0.0029142857142857143,0.0,0.00017142857142857143
599,0.0001469387755102041,0.0,0.0
600,0.04569795918367347,0.0,6.530612244897959e-05
601,0.061771428571428574,0.0,0.0
